year,region,stem,optical_path,mask_path,DEM,EVI,FTI,LST,NBR,NDMI,NDVI,TCB,TCG,TCW,split
2023,北1区域数据集,5527,data/2023/factors/光学遥感/北1区域数据集/images/000000005527.tif,data/2023/factors/光学遥感/北1区域数据集/labels/000000005527.tif,data/2023/factors/DEM/北1区域数据集/images/000000005527.tif,data/2023/factors/EVI/北1区域数据集/images/000000005527.tif,data/2023/factors/FTI/北1区域数据集/images/000000005527.tif,data/2023/factors/LST/北1区域数据集/images/000000005527.tif,data/2023/factors/NBR/北1区域数据集/images/000000005527.tif,data/2023/factors/NDMI/北1区域数据集/images/000000005527.tif,data/2023/factors/NDVI/北1区域数据集/images/000000005527.tif,data/2023/factors/TCB/北1区域数据集/images/000000005527.tif,data/2023/factors/TCG/北1区域数据集/images/000000005527.tif,data/2023/factors/TCW/北1区域数据集/images/000000005527.tif,train
2023,北2区域数据集,9396,data/2023/factors/光学遥感/北2区域数据集/images/000000009396.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000009396.tif,data/2023/factors/DEM/北2区域数据集/images/000000009396.tif,data/2023/factors/EVI/北2区域数据集/images/000000009396.tif,data/2023/factors/FTI/北2区域数据集/images/000000009396.tif,data/2023/factors/LST/北2区域数据集/images/000000009396.tif,data/2023/factors/NBR/北2区域数据集/images/000000009396.tif,data/2023/factors/NDMI/北2区域数据集/images/000000009396.tif,data/2023/factors/NDVI/北2区域数据集/images/000000009396.tif,data/2023/factors/TCB/北2区域数据集/images/000000009396.tif,data/2023/factors/TCG/北2区域数据集/images/000000009396.tif,data/2023/factors/TCW/北2区域数据集/images/000000009396.tif,train
2023,中1区域数据集,114,data/2023/factors/光学遥感/中1区域数据集/images/000000000114.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000114.tif,data/2023/factors/DEM/中1区域数据集/images/000000000114.tif,data/2023/factors/EVI/中1区域数据集/images/000000000114.tif,data/2023/factors/FTI/中1区域数据集/images/000000000114.tif,data/2023/factors/LST/中1区域数据集/images/000000000114.tif,data/2023/factors/NBR/中1区域数据集/images/000000000114.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000114.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000114.tif,data/2023/factors/TCB/中1区域数据集/images/000000000114.tif,data/2023/factors/TCG/中1区域数据集/images/000000000114.tif,data/2023/factors/TCW/中1区域数据集/images/000000000114.tif,train
2023,北2区域数据集,3236,data/2023/factors/光学遥感/北2区域数据集/images/000000003236.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000003236.tif,data/2023/factors/DEM/北2区域数据集/images/000000003236.tif,data/2023/factors/EVI/北2区域数据集/images/000000003236.tif,data/2023/factors/FTI/北2区域数据集/images/000000003236.tif,data/2023/factors/LST/北2区域数据集/images/000000003236.tif,data/2023/factors/NBR/北2区域数据集/images/000000003236.tif,data/2023/factors/NDMI/北2区域数据集/images/000000003236.tif,data/2023/factors/NDVI/北2区域数据集/images/000000003236.tif,data/2023/factors/TCB/北2区域数据集/images/000000003236.tif,data/2023/factors/TCG/北2区域数据集/images/000000003236.tif,data/2023/factors/TCW/北2区域数据集/images/000000003236.tif,train
2023,北2区域数据集,9404,data/2023/factors/光学遥感/北2区域数据集/images/000000009404.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000009404.tif,data/2023/factors/DEM/北2区域数据集/images/000000009404.tif,data/2023/factors/EVI/北2区域数据集/images/000000009404.tif,data/2023/factors/FTI/北2区域数据集/images/000000009404.tif,data/2023/factors/LST/北2区域数据集/images/000000009404.tif,data/2023/factors/NBR/北2区域数据集/images/000000009404.tif,data/2023/factors/NDMI/北2区域数据集/images/000000009404.tif,data/2023/factors/NDVI/北2区域数据集/images/000000009404.tif,data/2023/factors/TCB/北2区域数据集/images/000000009404.tif,data/2023/factors/TCG/北2区域数据集/images/000000009404.tif,data/2023/factors/TCW/北2区域数据集/images/000000009404.tif,train
2023,北2区域数据集,7880,data/2023/factors/光学遥感/北2区域数据集/images/000000007880.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007880.tif,data/2023/factors/DEM/北2区域数据集/images/000000007880.tif,data/2023/factors/EVI/北2区域数据集/images/000000007880.tif,data/2023/factors/FTI/北2区域数据集/images/000000007880.tif,data/2023/factors/LST/北2区域数据集/images/000000007880.tif,data/2023/factors/NBR/北2区域数据集/images/000000007880.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007880.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007880.tif,data/2023/factors/TCB/北2区域数据集/images/000000007880.tif,data/2023/factors/TCG/北2区域数据集/images/000000007880.tif,data/2023/factors/TCW/北2区域数据集/images/000000007880.tif,train
2023,北2区域数据集,9394,data/2023/factors/光学遥感/北2区域数据集/images/000000009394.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000009394.tif,data/2023/factors/DEM/北2区域数据集/images/000000009394.tif,data/2023/factors/EVI/北2区域数据集/images/000000009394.tif,data/2023/factors/FTI/北2区域数据集/images/000000009394.tif,data/2023/factors/LST/北2区域数据集/images/000000009394.tif,data/2023/factors/NBR/北2区域数据集/images/000000009394.tif,data/2023/factors/NDMI/北2区域数据集/images/000000009394.tif,data/2023/factors/NDVI/北2区域数据集/images/000000009394.tif,data/2023/factors/TCB/北2区域数据集/images/000000009394.tif,data/2023/factors/TCG/北2区域数据集/images/000000009394.tif,data/2023/factors/TCW/北2区域数据集/images/000000009394.tif,train
2023,北2区域数据集,6373,data/2023/factors/光学遥感/北2区域数据集/images/000000006373.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006373.tif,data/2023/factors/DEM/北2区域数据集/images/000000006373.tif,data/2023/factors/EVI/北2区域数据集/images/000000006373.tif,data/2023/factors/FTI/北2区域数据集/images/000000006373.tif,data/2023/factors/LST/北2区域数据集/images/000000006373.tif,data/2023/factors/NBR/北2区域数据集/images/000000006373.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006373.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006373.tif,data/2023/factors/TCB/北2区域数据集/images/000000006373.tif,data/2023/factors/TCG/北2区域数据集/images/000000006373.tif,data/2023/factors/TCW/北2区域数据集/images/000000006373.tif,train
2023,北2区域数据集,1611,data/2023/factors/光学遥感/北2区域数据集/images/000000001611.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000001611.tif,data/2023/factors/DEM/北2区域数据集/images/000000001611.tif,data/2023/factors/EVI/北2区域数据集/images/000000001611.tif,data/2023/factors/FTI/北2区域数据集/images/000000001611.tif,data/2023/factors/LST/北2区域数据集/images/000000001611.tif,data/2023/factors/NBR/北2区域数据集/images/000000001611.tif,data/2023/factors/NDMI/北2区域数据集/images/000000001611.tif,data/2023/factors/NDVI/北2区域数据集/images/000000001611.tif,data/2023/factors/TCB/北2区域数据集/images/000000001611.tif,data/2023/factors/TCG/北2区域数据集/images/000000001611.tif,data/2023/factors/TCW/北2区域数据集/images/000000001611.tif,train
2023,中1区域数据集,2295,data/2023/factors/光学遥感/中1区域数据集/images/000000002295.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002295.tif,data/2023/factors/DEM/中1区域数据集/images/000000002295.tif,data/2023/factors/EVI/中1区域数据集/images/000000002295.tif,data/2023/factors/FTI/中1区域数据集/images/000000002295.tif,data/2023/factors/LST/中1区域数据集/images/000000002295.tif,data/2023/factors/NBR/中1区域数据集/images/000000002295.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002295.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002295.tif,data/2023/factors/TCB/中1区域数据集/images/000000002295.tif,data/2023/factors/TCG/中1区域数据集/images/000000002295.tif,data/2023/factors/TCW/中1区域数据集/images/000000002295.tif,train
2023,中1区域数据集,2318,data/2023/factors/光学遥感/中1区域数据集/images/000000002318.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002318.tif,data/2023/factors/DEM/中1区域数据集/images/000000002318.tif,data/2023/factors/EVI/中1区域数据集/images/000000002318.tif,data/2023/factors/FTI/中1区域数据集/images/000000002318.tif,data/2023/factors/LST/中1区域数据集/images/000000002318.tif,data/2023/factors/NBR/中1区域数据集/images/000000002318.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002318.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002318.tif,data/2023/factors/TCB/中1区域数据集/images/000000002318.tif,data/2023/factors/TCG/中1区域数据集/images/000000002318.tif,data/2023/factors/TCW/中1区域数据集/images/000000002318.tif,train
2023,中1区域数据集,1160,data/2023/factors/光学遥感/中1区域数据集/images/000000001160.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000001160.tif,data/2023/factors/DEM/中1区域数据集/images/000000001160.tif,data/2023/factors/EVI/中1区域数据集/images/000000001160.tif,data/2023/factors/FTI/中1区域数据集/images/000000001160.tif,data/2023/factors/LST/中1区域数据集/images/000000001160.tif,data/2023/factors/NBR/中1区域数据集/images/000000001160.tif,data/2023/factors/NDMI/中1区域数据集/images/000000001160.tif,data/2023/factors/NDVI/中1区域数据集/images/000000001160.tif,data/2023/factors/TCB/中1区域数据集/images/000000001160.tif,data/2023/factors/TCG/中1区域数据集/images/000000001160.tif,data/2023/factors/TCW/中1区域数据集/images/000000001160.tif,train
2023,中1区域数据集,128,data/2023/factors/光学遥感/中1区域数据集/images/000000000128.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000128.tif,data/2023/factors/DEM/中1区域数据集/images/000000000128.tif,data/2023/factors/EVI/中1区域数据集/images/000000000128.tif,data/2023/factors/FTI/中1区域数据集/images/000000000128.tif,data/2023/factors/LST/中1区域数据集/images/000000000128.tif,data/2023/factors/NBR/中1区域数据集/images/000000000128.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000128.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000128.tif,data/2023/factors/TCB/中1区域数据集/images/000000000128.tif,data/2023/factors/TCG/中1区域数据集/images/000000000128.tif,data/2023/factors/TCW/中1区域数据集/images/000000000128.tif,train
2023,北2区域数据集,7906,data/2023/factors/光学遥感/北2区域数据集/images/000000007906.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007906.tif,data/2023/factors/DEM/北2区域数据集/images/000000007906.tif,data/2023/factors/EVI/北2区域数据集/images/000000007906.tif,data/2023/factors/FTI/北2区域数据集/images/000000007906.tif,data/2023/factors/LST/北2区域数据集/images/000000007906.tif,data/2023/factors/NBR/北2区域数据集/images/000000007906.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007906.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007906.tif,data/2023/factors/TCB/北2区域数据集/images/000000007906.tif,data/2023/factors/TCG/北2区域数据集/images/000000007906.tif,data/2023/factors/TCW/北2区域数据集/images/000000007906.tif,train
2023,中1区域数据集,2312,data/2023/factors/光学遥感/中1区域数据集/images/000000002312.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000002312.tif,data/2023/factors/DEM/中1区域数据集/images/000000002312.tif,data/2023/factors/EVI/中1区域数据集/images/000000002312.tif,data/2023/factors/FTI/中1区域数据集/images/000000002312.tif,data/2023/factors/LST/中1区域数据集/images/000000002312.tif,data/2023/factors/NBR/中1区域数据集/images/000000002312.tif,data/2023/factors/NDMI/中1区域数据集/images/000000002312.tif,data/2023/factors/NDVI/中1区域数据集/images/000000002312.tif,data/2023/factors/TCB/中1区域数据集/images/000000002312.tif,data/2023/factors/TCG/中1区域数据集/images/000000002312.tif,data/2023/factors/TCW/中1区域数据集/images/000000002312.tif,train
2023,北3区域数据集,1736,data/2023/factors/光学遥感/北3区域数据集/images/000000001736.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000001736.tif,data/2023/factors/DEM/北3区域数据集/images/000000001736.tif,data/2023/factors/EVI/北3区域数据集/images/000000001736.tif,data/2023/factors/FTI/北3区域数据集/images/000000001736.tif,data/2023/factors/LST/北3区域数据集/images/000000001736.tif,data/2023/factors/NBR/北3区域数据集/images/000000001736.tif,data/2023/factors/NDMI/北3区域数据集/images/000000001736.tif,data/2023/factors/NDVI/北3区域数据集/images/000000001736.tif,data/2023/factors/TCB/北3区域数据集/images/000000001736.tif,data/2023/factors/TCG/北3区域数据集/images/000000001736.tif,data/2023/factors/TCW/北3区域数据集/images/000000001736.tif,train
2023,北2区域数据集,4694,data/2023/factors/光学遥感/北2区域数据集/images/000000004694.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000004694.tif,data/2023/factors/DEM/北2区域数据集/images/000000004694.tif,data/2023/factors/EVI/北2区域数据集/images/000000004694.tif,data/2023/factors/FTI/北2区域数据集/images/000000004694.tif,data/2023/factors/LST/北2区域数据集/images/000000004694.tif,data/2023/factors/NBR/北2区域数据集/images/000000004694.tif,data/2023/factors/NDMI/北2区域数据集/images/000000004694.tif,data/2023/factors/NDVI/北2区域数据集/images/000000004694.tif,data/2023/factors/TCB/北2区域数据集/images/000000004694.tif,data/2023/factors/TCG/北2区域数据集/images/000000004694.tif,data/2023/factors/TCW/北2区域数据集/images/000000004694.tif,train
2023,北3区域数据集,76,data/2023/factors/光学遥感/北3区域数据集/images/000000000076.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000076.tif,data/2023/factors/DEM/北3区域数据集/images/000000000076.tif,data/2023/factors/EVI/北3区域数据集/images/000000000076.tif,data/2023/factors/FTI/北3区域数据集/images/000000000076.tif,data/2023/factors/LST/北3区域数据集/images/000000000076.tif,data/2023/factors/NBR/北3区域数据集/images/000000000076.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000076.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000076.tif,data/2023/factors/TCB/北3区域数据集/images/000000000076.tif,data/2023/factors/TCG/北3区域数据集/images/000000000076.tif,data/2023/factors/TCW/北3区域数据集/images/000000000076.tif,train
2023,北3区域数据集,70,data/2023/factors/光学遥感/北3区域数据集/images/000000000070.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000070.tif,data/2023/factors/DEM/北3区域数据集/images/000000000070.tif,data/2023/factors/EVI/北3区域数据集/images/000000000070.tif,data/2023/factors/FTI/北3区域数据集/images/000000000070.tif,data/2023/factors/LST/北3区域数据集/images/000000000070.tif,data/2023/factors/NBR/北3区域数据集/images/000000000070.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000070.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000070.tif,data/2023/factors/TCB/北3区域数据集/images/000000000070.tif,data/2023/factors/TCG/北3区域数据集/images/000000000070.tif,data/2023/factors/TCW/北3区域数据集/images/000000000070.tif,train
2023,北2区域数据集,7936,data/2023/factors/光学遥感/北2区域数据集/images/000000007936.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007936.tif,data/2023/factors/DEM/北2区域数据集/images/000000007936.tif,data/2023/factors/EVI/北2区域数据集/images/000000007936.tif,data/2023/factors/FTI/北2区域数据集/images/000000007936.tif,data/2023/factors/LST/北2区域数据集/images/000000007936.tif,data/2023/factors/NBR/北2区域数据集/images/000000007936.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007936.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007936.tif,data/2023/factors/TCB/北2区域数据集/images/000000007936.tif,data/2023/factors/TCG/北2区域数据集/images/000000007936.tif,data/2023/factors/TCW/北2区域数据集/images/000000007936.tif,train
2023,北3区域数据集,1728,data/2023/factors/光学遥感/北3区域数据集/images/000000001728.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000001728.tif,data/2023/factors/DEM/北3区域数据集/images/000000001728.tif,data/2023/factors/EVI/北3区域数据集/images/000000001728.tif,data/2023/factors/FTI/北3区域数据集/images/000000001728.tif,data/2023/factors/LST/北3区域数据集/images/000000001728.tif,data/2023/factors/NBR/北3区域数据集/images/000000001728.tif,data/2023/factors/NDMI/北3区域数据集/images/000000001728.tif,data/2023/factors/NDVI/北3区域数据集/images/000000001728.tif,data/2023/factors/TCB/北3区域数据集/images/000000001728.tif,data/2023/factors/TCG/北3区域数据集/images/000000001728.tif,data/2023/factors/TCW/北3区域数据集/images/000000001728.tif,train
2023,北3区域数据集,4204,data/2023/factors/光学遥感/北3区域数据集/images/000000004204.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000004204.tif,data/2023/factors/DEM/北3区域数据集/images/000000004204.tif,data/2023/factors/EVI/北3区域数据集/images/000000004204.tif,data/2023/factors/FTI/北3区域数据集/images/000000004204.tif,data/2023/factors/LST/北3区域数据集/images/000000004204.tif,data/2023/factors/NBR/北3区域数据集/images/000000004204.tif,data/2023/factors/NDMI/北3区域数据集/images/000000004204.tif,data/2023/factors/NDVI/北3区域数据集/images/000000004204.tif,data/2023/factors/TCB/北3区域数据集/images/000000004204.tif,data/2023/factors/TCG/北3区域数据集/images/000000004204.tif,data/2023/factors/TCW/北3区域数据集/images/000000004204.tif,train
2023,中1区域数据集,163,data/2023/factors/光学遥感/中1区域数据集/images/000000000163.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000163.tif,data/2023/factors/DEM/中1区域数据集/images/000000000163.tif,data/2023/factors/EVI/中1区域数据集/images/000000000163.tif,data/2023/factors/FTI/中1区域数据集/images/000000000163.tif,data/2023/factors/LST/中1区域数据集/images/000000000163.tif,data/2023/factors/NBR/中1区域数据集/images/000000000163.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000163.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000163.tif,data/2023/factors/TCB/中1区域数据集/images/000000000163.tif,data/2023/factors/TCG/中1区域数据集/images/000000000163.tif,data/2023/factors/TCW/中1区域数据集/images/000000000163.tif,train
2023,中1区域数据集,131,data/2023/factors/光学遥感/中1区域数据集/images/000000000131.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000131.tif,data/2023/factors/DEM/中1区域数据集/images/000000000131.tif,data/2023/factors/EVI/中1区域数据集/images/000000000131.tif,data/2023/factors/FTI/中1区域数据集/images/000000000131.tif,data/2023/factors/LST/中1区域数据集/images/000000000131.tif,data/2023/factors/NBR/中1区域数据集/images/000000000131.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000131.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000131.tif,data/2023/factors/TCB/中1区域数据集/images/000000000131.tif,data/2023/factors/TCG/中1区域数据集/images/000000000131.tif,data/2023/factors/TCW/中1区域数据集/images/000000000131.tif,train
2023,北2区域数据集,6336,data/2023/factors/光学遥感/北2区域数据集/images/000000006336.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006336.tif,data/2023/factors/DEM/北2区域数据集/images/000000006336.tif,data/2023/factors/EVI/北2区域数据集/images/000000006336.tif,data/2023/factors/FTI/北2区域数据集/images/000000006336.tif,data/2023/factors/LST/北2区域数据集/images/000000006336.tif,data/2023/factors/NBR/北2区域数据集/images/000000006336.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006336.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006336.tif,data/2023/factors/TCB/北2区域数据集/images/000000006336.tif,data/2023/factors/TCG/北2区域数据集/images/000000006336.tif,data/2023/factors/TCW/北2区域数据集/images/000000006336.tif,train
2023,北2区域数据集,6368,data/2023/factors/光学遥感/北2区域数据集/images/000000006368.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006368.tif,data/2023/factors/DEM/北2区域数据集/images/000000006368.tif,data/2023/factors/EVI/北2区域数据集/images/000000006368.tif,data/2023/factors/FTI/北2区域数据集/images/000000006368.tif,data/2023/factors/LST/北2区域数据集/images/000000006368.tif,data/2023/factors/NBR/北2区域数据集/images/000000006368.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006368.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006368.tif,data/2023/factors/TCB/北2区域数据集/images/000000006368.tif,data/2023/factors/TCG/北2区域数据集/images/000000006368.tif,data/2023/factors/TCW/北2区域数据集/images/000000006368.tif,train
2023,中1区域数据集,179,data/2023/factors/光学遥感/中1区域数据集/images/000000000179.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000179.tif,data/2023/factors/DEM/中1区域数据集/images/000000000179.tif,data/2023/factors/EVI/中1区域数据集/images/000000000179.tif,data/2023/factors/FTI/中1区域数据集/images/000000000179.tif,data/2023/factors/LST/中1区域数据集/images/000000000179.tif,data/2023/factors/NBR/中1区域数据集/images/000000000179.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000179.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000179.tif,data/2023/factors/TCB/中1区域数据集/images/000000000179.tif,data/2023/factors/TCG/中1区域数据集/images/000000000179.tif,data/2023/factors/TCW/中1区域数据集/images/000000000179.tif,train
2023,北2区域数据集,4687,data/2023/factors/光学遥感/北2区域数据集/images/000000004687.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000004687.tif,data/2023/factors/DEM/北2区域数据集/images/000000004687.tif,data/2023/factors/EVI/北2区域数据集/images/000000004687.tif,data/2023/factors/FTI/北2区域数据集/images/000000004687.tif,data/2023/factors/LST/北2区域数据集/images/000000004687.tif,data/2023/factors/NBR/北2区域数据集/images/000000004687.tif,data/2023/factors/NDMI/北2区域数据集/images/000000004687.tif,data/2023/factors/NDVI/北2区域数据集/images/000000004687.tif,data/2023/factors/TCB/北2区域数据集/images/000000004687.tif,data/2023/factors/TCG/北2区域数据集/images/000000004687.tif,data/2023/factors/TCW/北2区域数据集/images/000000004687.tif,train
2023,北3区域数据集,840,data/2023/factors/光学遥感/北3区域数据集/images/000000000840.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000840.tif,data/2023/factors/DEM/北3区域数据集/images/000000000840.tif,data/2023/factors/EVI/北3区域数据集/images/000000000840.tif,data/2023/factors/FTI/北3区域数据集/images/000000000840.tif,data/2023/factors/LST/北3区域数据集/images/000000000840.tif,data/2023/factors/NBR/北3区域数据集/images/000000000840.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000840.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000840.tif,data/2023/factors/TCB/北3区域数据集/images/000000000840.tif,data/2023/factors/TCG/北3区域数据集/images/000000000840.tif,data/2023/factors/TCW/北3区域数据集/images/000000000840.tif,train
2023,北2区域数据集,7888,data/2023/factors/光学遥感/北2区域数据集/images/000000007888.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000007888.tif,data/2023/factors/DEM/北2区域数据集/images/000000007888.tif,data/2023/factors/EVI/北2区域数据集/images/000000007888.tif,data/2023/factors/FTI/北2区域数据集/images/000000007888.tif,data/2023/factors/LST/北2区域数据集/images/000000007888.tif,data/2023/factors/NBR/北2区域数据集/images/000000007888.tif,data/2023/factors/NDMI/北2区域数据集/images/000000007888.tif,data/2023/factors/NDVI/北2区域数据集/images/000000007888.tif,data/2023/factors/TCB/北2区域数据集/images/000000007888.tif,data/2023/factors/TCG/北2区域数据集/images/000000007888.tif,data/2023/factors/TCW/北2区域数据集/images/000000007888.tif,train
2023,北2区域数据集,6351,data/2023/factors/光学遥感/北2区域数据集/images/000000006351.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000006351.tif,data/2023/factors/DEM/北2区域数据集/images/000000006351.tif,data/2023/factors/EVI/北2区域数据集/images/000000006351.tif,data/2023/factors/FTI/北2区域数据集/images/000000006351.tif,data/2023/factors/LST/北2区域数据集/images/000000006351.tif,data/2023/factors/NBR/北2区域数据集/images/000000006351.tif,data/2023/factors/NDMI/北2区域数据集/images/000000006351.tif,data/2023/factors/NDVI/北2区域数据集/images/000000006351.tif,data/2023/factors/TCB/北2区域数据集/images/000000006351.tif,data/2023/factors/TCG/北2区域数据集/images/000000006351.tif,data/2023/factors/TCW/北2区域数据集/images/000000006351.tif,train
2023,北3区域数据集,3382,data/2023/factors/光学遥感/北3区域数据集/images/000000003382.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000003382.tif,data/2023/factors/DEM/北3区域数据集/images/000000003382.tif,data/2023/factors/EVI/北3区域数据集/images/000000003382.tif,data/2023/factors/FTI/北3区域数据集/images/000000003382.tif,data/2023/factors/LST/北3区域数据集/images/000000003382.tif,data/2023/factors/NBR/北3区域数据集/images/000000003382.tif,data/2023/factors/NDMI/北3区域数据集/images/000000003382.tif,data/2023/factors/NDVI/北3区域数据集/images/000000003382.tif,data/2023/factors/TCB/北3区域数据集/images/000000003382.tif,data/2023/factors/TCG/北3区域数据集/images/000000003382.tif,data/2023/factors/TCW/北3区域数据集/images/000000003382.tif,train
2023,北3区域数据集,5044,data/2023/factors/光学遥感/北3区域数据集/images/000000005044.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000005044.tif,data/2023/factors/DEM/北3区域数据集/images/000000005044.tif,data/2023/factors/EVI/北3区域数据集/images/000000005044.tif,data/2023/factors/FTI/北3区域数据集/images/000000005044.tif,data/2023/factors/LST/北3区域数据集/images/000000005044.tif,data/2023/factors/NBR/北3区域数据集/images/000000005044.tif,data/2023/factors/NDMI/北3区域数据集/images/000000005044.tif,data/2023/factors/NDVI/北3区域数据集/images/000000005044.tif,data/2023/factors/TCB/北3区域数据集/images/000000005044.tif,data/2023/factors/TCG/北3区域数据集/images/000000005044.tif,data/2023/factors/TCW/北3区域数据集/images/000000005044.tif,train
2023,北2区域数据集,12566,data/2023/factors/光学遥感/北2区域数据集/images/000000012566.tif,data/2023/factors/光学遥感/北2区域数据集/labels/000000012566.tif,data/2023/factors/DEM/北2区域数据集/images/000000012566.tif,data/2023/factors/EVI/北2区域数据集/images/000000012566.tif,data/2023/factors/FTI/北2区域数据集/images/000000012566.tif,data/2023/factors/LST/北2区域数据集/images/000000012566.tif,data/2023/factors/NBR/北2区域数据集/images/000000012566.tif,data/2023/factors/NDMI/北2区域数据集/images/000000012566.tif,data/2023/factors/NDVI/北2区域数据集/images/000000012566.tif,data/2023/factors/TCB/北2区域数据集/images/000000012566.tif,data/2023/factors/TCG/北2区域数据集/images/000000012566.tif,data/2023/factors/TCW/北2区域数据集/images/000000012566.tif,train
2023,中1区域数据集,24,data/2023/factors/光学遥感/中1区域数据集/images/000000000024.tif,data/2023/factors/光学遥感/中1区域数据集/labels/000000000024.tif,data/2023/factors/DEM/中1区域数据集/images/000000000024.tif,data/2023/factors/EVI/中1区域数据集/images/000000000024.tif,data/2023/factors/FTI/中1区域数据集/images/000000000024.tif,data/2023/factors/LST/中1区域数据集/images/000000000024.tif,data/2023/factors/NBR/中1区域数据集/images/000000000024.tif,data/2023/factors/NDMI/中1区域数据集/images/000000000024.tif,data/2023/factors/NDVI/中1区域数据集/images/000000000024.tif,data/2023/factors/TCB/中1区域数据集/images/000000000024.tif,data/2023/factors/TCG/中1区域数据集/images/000000000024.tif,data/2023/factors/TCW/中1区域数据集/images/000000000024.tif,train
2023,北3区域数据集,895,data/2023/factors/光学遥感/北3区域数据集/images/000000000895.tif,data/2023/factors/光学遥感/北3区域数据集/labels/000000000895.tif,data/2023/factors/DEM/北3区域数据集/images/000000000895.tif,data/2023/factors/EVI/北3区域数据集/images/000000000895.tif,data/2023/factors/FTI/北3区域数据集/images/000000000895.tif,data/2023/factors/LST/北3区域数据集/images/000000000895.tif,data/2023/factors/NBR/北3区域数据集/images/000000000895.tif,data/2023/factors/NDMI/北3区域数据集/images/000000000895.tif,data/2023/factors/NDVI/北3区域数据集/images/000000000895.tif,data/2023/factors/TCB/北3区域数据集/images/000000000895.tif,data/2023/factors/TCG/北3区域数据集/images/000000000895.tif,data/2023/factors/TCW/北3区域数据集/images/000000000895.tif,train
